BUSSINES NAME;CUIT;SUB ITEMS - U.P. U$S;SUB ITEMS - U.P. CURRENCY;SUB ITEMS - QUANTITY;SUB ITEMS - FOB U$S;SUB ITEMS - FOB CURRENCY;SHIPMENT CURRENCY;COUNTRY OF ORIGIN ;COUNTRY OF PROVENANCE;CUSTOMS;TRANSPORTATION;DATE;SHIPPING;ITEM;SUB ITEMS - SUBITEM;TARIFF POSITION;POSITION DESCRIPTION;QUANTITY SUBITEMS;SUB ITEMS - ITEM CODE;SUB ITEMS - SUFFIXES;DOCUMENT TYPE;SHIPMENT TYPE;DESTINATION TYPE;HARBOR;FOB VALUE U$S;VALUE FOB CURRENCY;AVERAGE U.P. U$S;AVERAGE U.P. CURRENCY;FREIGHT VALUE U$S;VALUE FREIGHT CURRENCY;INSURANCE VALUE U$S;CURRENCY INSURANCE VALUE;CIF VALUE U$S;EXCHANGE RATE;AMOUNT VALUE;MEASUREMENT;VALUE QUANTITY KILOS;TAXABLE INCOME;MOMENT DATE;FOB CURRENCY;NET KGS VALUE;BRANCH;DECLARATION STATUS;CONDITION;CONDITION OF SALE;ITEM TYPE;WRITES
ADIDAS ARGENTINA S A;30685140221;15.97;15.97;429;6851.33;6851.33;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;38;0;6110.20.00.110R;SUÉTERES (JERSEYS), «PULLOVERS» Y ARTÍCULOS SIMILARES;;HA5834;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA00) - (PB00) - (PC00) - (PD00) - (PE06) MEZCLADOS CON POLIESTER. - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000070;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;6851.33;6851.33;15.97;15.97;260.46;16179.9;260.46;260.46;7372.25;1;429;UNIDAD;294.93;0;31/12/2021;DOL;294.93;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 2620.21 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;6.38;6.38;3;19.15;19.15;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;37;0;6103.42.00.210J;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GV6354;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000070;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;19.15;19.15;6.38;6.38;0.73;45.22;0.73;0.73;20.61;1;3;UNIDAD;0.73;0;31/12/2021;DOL;0.73;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 7.98 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.91;5.91;144;851.26;851.26;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;36;0;6103.42.00.210J;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GV6354;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000070;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;851.26;851.26;5.91;5.91;32.36;2010.31;32.36;32.36;915.98;1;144;UNIDAD;35.16;0;31/12/2021;DOL;35.16;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 358.51 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.95;5.95;1;5.95;5.95;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;35;0;6109.10.00.110Y;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H12206;ADIDAS (CA01) PRODUCTO TERMINADO. - (PD00) - (PE00) - (PF02) TEÑIDAS. - (PG00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000097;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;5.95;5.95;5.95;5.95;0.23;14.05;0.23;0.23;6.41;1;1;UNIDAD;0.2;0;31/12/2021;DOL;0.2;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 2.50 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.51;5.51;175;964.69;964.69;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;34;0;6109.10.00.110Y;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H12206;ADIDAS (CA01) PRODUCTO TERMINADO. - (PD00) - (PE00) - (PF02) TEÑIDAS. - (PG00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000097;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;964.69;964.69;5.51;5.51;36.67;2278.18;36.67;36.67;1038.03;1;175;UNIDAD;34.63;0;31/12/2021;DOL;34.63;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 410.63 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.95;5.95;13;77.4;77.4;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;33;0;6109.10.00.110Y;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK9137;ADIDAS (CA01) PRODUCTO TERMINADO. - (PD00) - (PE00) - (PF02) TEÑIDAS. - (PG00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000097;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;77.4;77.4;5.95;5.95;2.94;182.79;2.94;2.94;83.28;1;13;UNIDAD;2.68;0;31/12/2021;DOL;2.68;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 32.57 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.51;5.51;178;981.23;981.23;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;32;0;6109.10.00.110Y;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK9137;ADIDAS (CA01) PRODUCTO TERMINADO. - (PD00) - (PE00) - (PF02) TEÑIDAS. - (PG00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000097;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;981.23;981.23;5.51;5.51;37.3;2317.24;37.3;37.3;1055.83;1;178;UNIDAD;36.64;0;31/12/2021;DOL;36.64;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 417.67 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;14.21;14.21;1;14.21;14.21;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;31;0;6202.92.00.291W;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H21577;ADIDAS (CA02) TEÑIDO. - (NA03) MEZCLADAS EXCLUSIVA O PRINCIPALMENTE CON POLIESTER. - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000057;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;14.21;14.21;14.21;14.21;0.54;33.56;0.54;0.54;15.29;1;1;UNIDAD;0.39;0;31/12/2021;DOL;0.39;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 6.06 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;13.16;13.16;271;3565.41;3565.41;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;30;0;6202.92.00.291W;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H21577;ADIDAS (CA02) TEÑIDO. - (NA03) MEZCLADAS EXCLUSIVA O PRINCIPALMENTE CON POLIESTER. - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000057;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;3565.41;3565.41;13.16;13.16;135.54;8419.97;135.54;135.54;3836.49;1;271;UNIDAD;104.5;0;31/12/2021;DOL;104.5;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1537.10 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;15.4;15.4;100;1540.35;1540.35;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;29;0;6202.93.00.210E;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GJ6046;REEBOK (CA02) TEÑIDO. - (NA01) DE NAILON O DEMAS POLIAMIDAS. - (NB00) - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1540.35;1540.35;15.4;15.4;58.56;3637.65;58.56;58.56;1657.47;1;100;UNIDAD;17.59;0;31/12/2021;DOL;17.59;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 772.39 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;7.89;7.89;237;1868.86;1868.86;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;28;0;6204.43.00.211Y;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H20473;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (PA00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1868.86;1868.86;7.89;7.89;71.05;4413.45;71.05;71.05;2010.96;1;237;UNIDAD;24.74;0;31/12/2021;DOL;24.74;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 896.82 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.74;5.74;323;1855.15;1855.15;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;27;0;6109.90.00.119F;LAS DEMÁS;;GR3994;ADIDAS (CA01) PRODUCTO TERMINADO. - (NA02) DE POLIESTERES. - (PD00) - (PE00) - (PF00) - (PG00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1855.15;1855.15;5.74;5.74;70.53;4381.07;70.53;70.53;1996.21;1;323;UNIDAD;30.78;0;31/12/2021;DOL;30.78;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 875.55 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.93;5.93;149;883.94;883.94;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;26;0;6104.63.00.190N;LOS DEMÁS;;HA3683;ADIDAS (CA01) PRODUCTO TERMINADO. - (NA02) DE POLIESTERES. - (PA01) MEZCLADOS CON SEDA. - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000091;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;883.94;883.94;5.93;5.93;33.6;2087.49;33.6;33.6;951.14;1;149;UNIDAD;22.35;0;31/12/2021;DOL;22.35;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 546.95 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.85;12.85;344;4421.09;4421.09;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;25;0;6103.42.00.110D;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H13465;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000070;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;4421.09;4421.09;12.85;12.85;168.07;10440.72;168.07;168.07;4757.23;1;344;UNIDAD;187.68;0;31/12/2021;DOL;187.68;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1680.44 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;3.45;3.45;2539;8770.98;8770.98;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;24;0;6106.10.00.110T;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H07757;ADIDAS (CA01) PRODUCTO TERMINADO. - (PC00) - (PD00) - (PE00) - (PF00) - (PG00) - (PH01) TEÑIDOS. - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;8770.98;8770.98;3.45;3.45;333.44;20713.29;333.44;333.44;9437.86;1;2539;UNIDAD;326.71;0;31/12/2021;DOL;326.71;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 3821.60 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.95;5.95;13;77.4;77.4;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;23;0;6109.10.00.110Y;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GV5290;ADIDAS (CA01) PRODUCTO TERMINADO. - (PD00) - (PE00) - (PF02) TEÑIDAS. - (PG00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000097;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;77.4;77.4;5.95;5.95;2.94;182.79;2.94;2.94;83.28;1;13;UNIDAD;2.69;0;31/12/2021;DOL;2.69;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 31.26 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.51;5.51;157;865.46;865.46;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;22;0;6109.10.00.110Y;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GV5290;ADIDAS (CA01) PRODUCTO TERMINADO. - (PD00) - (PE00) - (PF02) TEÑIDAS. - (PG00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000097;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;865.46;865.46;5.51;5.51;32.9;2043.85;32.9;32.9;931.26;1;157;UNIDAD;32.49;0;31/12/2021;DOL;32.49;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 352.57 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.71;5.71;813;4643.86;4643.86;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;21;0;6114.30.00.190F;;;GS3931;ADIDAS (CA01) PRODUCTO TERMINADO. - (NA02) - (PA08) MEZCLADOS CON FIBRAS ELASTOMERICAS. - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000075;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;4643.86;4643.86;5.71;5.71;176.54;10966.8;176.54;176.54;4996.94;1;813;UNIDAD;97.42;0;31/12/2021;DOL;97.42;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1987.13 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;4.42;4.42;314;1388.04;1388.04;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;20;0;6109.10.00.110Y;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GS1697;REEBOK (CA01) PRODUCTO TERMINADO. - (PD00) - (PE01) CON FIBRAS ELASTOMERICAS. - (PF02) TEÑIDAS. - (PG00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000097;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1388.04;1388.04;4.42;4.42;52.77;3277.96;52.77;52.77;1493.58;1;314;UNIDAD;58.09;0;31/12/2021;DOL;58.09;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 708.05 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;8.28;8.28;972;8052.53;8052.53;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;19;0;6104.63.00.110M;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H55225;ADIDAS (CA01) PRODUCTO TERMINADO. - (NA02) DE POLIESTERES. - (PA00) - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000050;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;8052.53;8052.53;8.28;8.28;306.12;19016.62;306.12;306.12;8664.77;1;972;UNIDAD;258.8;0;31/12/2021;DOL;258.8;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 3247.74 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;6.79;6.79;148;1005.44;1005.44;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;18;0;6402.99.90.922Y;;;S24052;ADIDAS (CC00) - (CE00) - (NA00) - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1005.44;1005.44;6.79;6.79;38.22;2374.42;38.22;38.22;1081.88;1;148;PARES;0;0;31/12/2021;DOL;49.04;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 470.94 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;6.79;6.79;89;604.62;604.62;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;17;0;6402.99.90.912V;;;S24052;ADIDAS (CC00) - (CE00) - (NA00) - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;604.62;604.62;6.79;6.79;22.99;1427.85;22.99;22.99;650.6;1;89;PARES;0;0;31/12/2021;DOL;29.49;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 283.20 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;6.8;6.8;214;1456.06;1456.06;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;16;0;6402.99.90.922Y;;;S24054;ADIDAS (CC00) - (CE00) - (NA00) - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1456.06;1456.06;6.8;6.8;55.35;3438.59;55.35;55.35;1566.76;1;214;PARES;0;0;31/12/2021;DOL;70.85;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 634.36 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;6.8;6.8;133;904.93;904.93;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;15;0;6402.99.90.912V;;;S24054;ADIDAS (CC00) - (CE00) - (NA00) - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;904.93;904.93;6.8;6.8;34.4;2137.06;34.4;34.4;973.73;1;133;PARES;0;0;31/12/2021;DOL;44.04;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 394.24 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;14.04;14.04;53;744.04;744.04;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;14;0;6402.19.00.599N;LOS DEMÁS;;FY3254;ADIDAS (CC00) - (CE00) - (NA02) SUPERIOR AL NUMERO 34 E INFERIOR O IGUAL AL NUMERO 40, O SUS EQUIVALENTES. - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;744.04;744.04;14.04;14.04;28.29;1757.1;28.29;28.29;800.62;1;53;PARES;0;0;31/12/2021;DOL;28.37;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 324.91 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;14.04;14.04;63;884.43;884.43;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;13;0;6402.19.00.599N;LOS DEMÁS;;FY3254;ADIDAS (CC00) - (CE00) - (NA01) INFERIOR O IGUAL AL NUMERO 34, O SUS EQUIVALENTES. - (PB02) SUELA PEGADA.;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;884.43;884.43;14.04;14.04;33.62;2088.64;33.62;33.62;951.67;1;63;PARES;0;0;31/12/2021;DOL;33.72;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 386.21 - BASE: 0.00 - COEFIECIENTE: 0.00
